"chunk_id","primary_relevance_score","vector_similarity_score","llm_evaluation_score","score_difference","titel","datum","jahrgang","ausgabe","autoren","schlagworte","untertitel","url","nr_in_issue","time_window","evaluation_text","content_preview","content_length","full_content"
"68","0.7","0.7727875709533691","0.7","-0.07278757095336919","Victor Klemperer: »Die unbewältigte Sprache«.","1966-07-24","1966","31","","['Auswahl']","","https://www.spiegel.de/kultur/victor-klemperer-die-unbewaeltigte-sprache-a-7f40cd72-0002-0001-0000-000046408319?context=issue","","1963-1967","Score: 7.0/10 - Klemperers Analyse der NS-Sprache bietet wertvolle Einblicke in die ideologische Aufarbeitung und die fortdauernde Relevanz dieser Sprache in der Nachkriegszeit.","Der Philologe, einer der wenigen deutschen Juden, die in Deutschland überlebten, hat mitten im Dritten Reich die charakteristischen Floskeln des NS-Sprachgebrauchs in sein Notizbuch eingetragen und ko...","591","Der Philologe, einer der wenigen deutschen Juden, die in Deutschland überlebten, hat mitten im Dritten Reich die charakteristischen Floskeln des NS-Sprachgebrauchs in sein Notizbuch eingetragen und kommentiert - ein Glücksfall präziser Analyse am lebenden Objekt. 1946 erschienen Klemperers authentisch kritische Notizen unter dem Titel »LTI« (Lingua Tertii Imperii) in der sowjetisch besetzten Zone. Seither sind sie nicht veraltet. Zwei Jahrzehnte nach der Erstausgabe nun in der Bundesrepublik neu aufgelegt, erweist sich das Buch als immer noch aktuell. (Melzer; 316 Seiten; 19,80 Mark.)"
"69","0.7","0.759734570980072","0.7","-0.059734570980072066","Hehre Mission","1965-05-04","1965","19","","['Ns-Aktmalerei']","","https://www.spiegel.de/kultur/hehre-mission-a-5b243d6a-0002-0001-0000-000046272529?context=issue","","1963-1967","Score: 7.0/10 - Der Text behandelt die Rolle von Kunst und Künstlern im Dritten Reich und deren Nachwirkungen, was für die kulturelle Aufarbeitung relevant ist.","Ziegler, ein stets sonnengebräunter, politisch brauner Schönling, führte in die NS-Hierarchie den weißen Smoking ein und ins germanische Bewußtsein den Begriff »Entartete Kunst«. Er organisierte 1937 ...","1805","Ziegler, ein stets sonnengebräunter, politisch brauner Schönling, führte in die NS-Hierarchie den weißen Smoking ein und ins germanische Bewußtsein den Begriff »Entartete Kunst«. Er organisierte 1937 die so benannte und seither berüchtigte Ausstellung in München, nachdem er die »Werke der Verfallskunst« aus den deutschen Museen verbannt hatte. In der Ausstellung offenbarte Ziegler die »jüdische Rassenseele« und »das grauenhafte Schlußkapitel des Kulturzerfalls der letzten Jahrzehnte vor der großen Wende«. Ob solchem Fleiß lobte Hitler seinen Ziegler und verzieh ihm die nicht idealen Akte. Der Führer wurde von seinem Photographen getröstet: Als Heinrich Hoffmann das offenbar überdurchschnittliche Interesse Hitlers an Nuditäten bemerkte, stellte er für ihn einen Prachtband zusammen mit Akten aus allen Epochen, Vornehmlich aus der Florentinischen Renaissance. Adolf Ziegler verlangte und bekam für seine Nackten fünfstellige Reichsmarksummen. Höhepunkt seiner künstlerischen Bemühungen war schließlich ein Fräulein, das nur mit einem Zylinder bekleidet war. Adolf Hitler schwankte zwischen Amüsement und Schock. 1943 stellte Ziegler zum letztenmal im Haus der Deutschen Kunst aus - dann fiel er in Ungnade und verlor seine Ämter. Nach dem Krieg wer er verschollen, 1949 wurde er in Hannover entnazifiziert und kam dabei gut weg: Seine Aktion »Entartete Kunst« wurde mit der Gruppe IV (""Mitläufer"") quittiert. Zehn Jahre später starb der Vor- und Rekordläufer Ziegler bei Baden -Baden. Seine Akte, einst »Inbegriff deutscher Kunst«, wurden 1945 als Souvenirs gehandelt, die meisten verschwanden in Amerika. Die nationalsozialistischen Akte hängen jetzt in amerikanischen Bürgerhäusern. * Joseph Wulf: »Die Bildenden Künste im Dritten Reich«. Sigbert Mohn Verlag, Gütersloh; 416 Selten; 39,80 Mark."
"70","0.7","0.7522978782653809","0.7","-0.052297878265380904","Gesundes Volksempfinden","1965-03-09","1965","11","","['Ns-Verbrechen', 'Verjährung']","","https://www.spiegel.de/politik/gesundes-volksempfinden-a-1f7866d8-0002-0001-0000-000046169719?context=issue","","1963-1967","Score: 7.0/10 - Der Artikel thematisiert die Schwierigkeiten bei der Aufklärung von NS-Verbrechen und die Haltung der BRD-Regierung, was relevant für die Aufarbeitung der NS-Vergangenheit ist.","Der »politische Wert« des Materials, so argumentierte das Justizministerium, sei für seine kommunistischen Besitzer viel zu hoch, als daß mit einer vollständigen Offenlegung für die deutschen Ermittle...","937","Der »politische Wert« des Materials, so argumentierte das Justizministerium, sei für seine kommunistischen Besitzer viel zu hoch, als daß mit einer vollständigen Offenlegung für die deutschen Ermittler gerechnet werden könne. Ferner: »Wenn die Aktion erfolgreich sein soll, müßte eine Arbeitsgruppe, bestehend aus mehreren Beamten - voraussichtlich eine längere Zeit tätig sein... Dadurch würde der Aktion ein viel zu großes politisches Gewicht beigelegt.« Und noch einmal, im April 1964, ließ das Bundesjustizministerium die mit der Aufklärung von NS-Verbrechen befaßten Staatsanwälte wissen, daß sich an der Bonner Haltung nichts geändert habe: »Einer Entsendung von Beamten (in Ost-Archive) zur generellen Durchsicht von Akten, losgelöst von Einzelfällen, wird nicht zugestimmt.« Das war die Bonner Haltung in einem Jahr, in dem eine neue Prozeß-Lawine das ganze Ausmaß noch nicht gesühnter NS-Verbrechen bereits sehr wohl ahnen ließ."
"71","0.6","0.7655240893363953","0.6","-0.16552408933639529","SPRACHREGELUNG.","1966-10-30","1966","45","","","","https://www.spiegel.de/politik/sprachregelung-a-70620cf5-0002-0001-0000-000046414845?context=issue","","1963-1967","Score: 6.0/10 - Der Text beschreibt die Kontinuität von NS-Ideologien in der NPD, was für die gesellschaftliche Auseinandersetzung mit der NS-Vergangenheit relevant ist.","Die rechtsradikale NPD veranstaltet anläßlich der bevorstehenden Landtagswahlen in Hessen und Bayern eine umfangreiche Rednerschulung. Leiter des »NPD-Schulungsamtes"": Otto Heß, Mitglied des NPD-Bunde...","788","Die rechtsradikale NPD veranstaltet anläßlich der bevorstehenden Landtagswahlen in Hessen und Bayern eine umfangreiche Rednerschulung. Leiter des »NPD-Schulungsamtes"": Otto Heß, Mitglied des NPD-Bundesvorstands und ehemaliger NSDAP-Gauredner. Die Schüler werden auf Musteransprachen verpflichtet und erhalten für Diskussionen einen Katalog unverfänglicher Antworten. Autor der Musterreden: die ehemaligen DRP -Funktionäre Emil Maier-Dorn, der seit 1937 Reichsschulungswart des NS-Bundes Deutscher Technik war, und Hans Hertel, Gauredner der NSDAP in Schlesien. Ausführungen über lokale Probleme dürfen nur dann in die Standardreden eingeflochten werden, wenn sie mit dem Orts- und Kreisverband abgestimmt worden sind. Abweichlern von der Sprachregelung droht der Ausschluß aus der Partei."
"72","0.6","0.7586915493011475","0.6","-0.15869154930114748","Rechts ab zum Vaterland","1967-04-16","1967","17","","","","https://www.spiegel.de/politik/rechts-ab-zum-vaterland-a-6412fc6f-0002-0001-0000-000045302792?context=issue","","1963-1967","Score: 6.0/10 - Der Artikel behandelt die NPD und ihre nationalistischen Tendenzen in den 1960er Jahren, was einen Bezug zur gesellschaftlichen Auseinandersetzung mit der NS-Vergangenheit hat. Die Erwähnung von Emotionen und nationalistischen Dynamiken zeigt, wie die NS-Vergangenheit in der politischen Landschaft der BRD nachwirkt.","Sechs Monate nach ihren ersten Erfolgen ist die Partei der nationalen Einigkeit -- hie Thadden, hie Thielen -- zwieträchtig mit sich selbst beschäftigt, um eine gültige Satzung verlegen (SPIEGEL 15/19...","1445","Sechs Monate nach ihren ersten Erfolgen ist die Partei der nationalen Einigkeit -- hie Thadden, hie Thielen -- zwieträchtig mit sich selbst beschäftigt, um eine gültige Satzung verlegen (SPIEGEL 15/1967) und in mancher Hinsicht bereits auf der Flucht vor sich selbst und den Geistern, die sie rief. Reisende Redner der Partei machen kein Hehl daraus, daß selbst sie ein Unbehagen beschleicht angesichts der Emotionen, die mit Hilfe gezielter nationaler Reizworte und einer Lautsprecheranlage aus dem krisenverängstigten Mittelstand freizusetzen sind. Der empfindsame Tegernseer NPD-Vorkämpfer und -Finanzier Franz Florian Winter fühlte sich noch Monate nach seinem Ausscheiden aus der Partei von dem Gedanken verfolgt, das wütende Beifallsgetrampel seines Publikums aus bayerischen Bierkellern könnte das Vorgrollen einer nationalistischen Lawine gewesen sein, der gegenüber man eines Tages die Anwesenheit alliierter Streitkräfte in der Bundesrepublik vielleicht noch dankbar begrüßen müsse: »Manchmal hab« ich mir gedacht«, meditierte der Metzgereibesitzer, Journalist und ehemalige Kampfflieger, »gut, daß wir noch b'setzt sind.« Seit dem Jahresende 1966 versuchten die Steuermänner des amtierenden Parteivorstandes von Hannover aus, die nationalistische Dynamik zu drosseln und die NPD in die Wahlkämpfe des Frühlings 1967 mit der Technik eines schleudernden Rallye-Fahrers hineinzulenken, der gleichzeitig mit einem Fuß bremst und Gas gibt."
"73","0.6","0.7567150592803955","0.6","-0.15671505928039553","Wotans Wähler","1966-04-03","1966","15","","['Bonn', 'Npd']","","https://www.spiegel.de/politik/wotans-waehler-a-712c307e-0002-0001-0000-000046266294?context=issue","","1963-1967","Score: 6.0/10 - Der Artikel behandelt die NPD und die Frage, ob Nazis in Deutschland wieder an Einfluss gewinnen, was einen Bezug zur gesellschaftlichen Auseinandersetzung mit der NS-Vergangenheit hat.","Das hat auch die Welt gemerkt. Und sie fragt: Kommen jetzt in Deutschland die Nazis wieder? Noch kommen sie nicht. Der SPIEGEL holte sich Auskunft in Allensbach, wieviel Deutsche für die NPD stimmen w...","951","Das hat auch die Welt gemerkt. Und sie fragt: Kommen jetzt in Deutschland die Nazis wieder? Noch kommen sie nicht. Der SPIEGEL holte sich Auskunft in Allensbach, wieviel Deutsche für die NPD stimmen würden, wenn nächsten Sonntag Bundestagswahlen wären. Die Antwort: zwei Prozent. NPD-Führer Thielen, von Thadden, Heß*; NPD-Fackelzug in Nürnberg: Hat eines langen Tages Reise in die Nacht begonnen? NPD-Führer Maier-Dorn, Fassbender, Körner, Brouwer: 16 298 wollen ... ... daß »Deutschland sich wieder mal erneuert"": NPD-Führer von Grünberg, Schütz, Gutmann, Heß NPD-Andacht für Kriegsverbrecher*: »Herr, mach uns frei« Von NPD überklebtes FDP-Wahlplakat: »Nie den rechten Arm heben« Anti-NPD-Demonstration in, Nürnberg: »Wir sind grundsätzlich gegen Gastarbeiter« * Auf einer Pressekonferenz in Bonn am 31 März 1960. * Von Thadden, der bayerische NPD-Landesvorsitzende Winter und NPD-Präsidiumsmitglied Heß auf dem Friedhof der Strafanstatt Landsberg."
"74","0.6","0.7528182864189148","0.6","-0.15281828641891482","Mißdeutungen befürchtet","1965-07-20","1965","30","","['20. Juli']","","https://www.spiegel.de/politik/missdeutungen-befuerchtet-a-73e6cfe0-0002-0001-0000-000046273398?context=issue","","1963-1967","Score: 6.0/10 - Der Artikel diskutiert hypothetische Szenarien der Nachkriegsentwicklung Deutschlands und die Rolle von Widerstandskämpfern, was einen gewissen Bezug zur Aufarbeitung der NS-Vergangenheit hat.","Am 2. Februar 1945 wurde Goerdeler gehenkt. Bundestagspräsident Gerstenmaier stellt in seinem Buch »Neuer Nationalismus?« die Frage, was aus Deutschland geworden wäre, wenn der Widerstand über Hitler ...","1419","Am 2. Februar 1945 wurde Goerdeler gehenkt. Bundestagspräsident Gerstenmaier stellt in seinem Buch »Neuer Nationalismus?« die Frage, was aus Deutschland geworden wäre, wenn der Widerstand über Hitler gesiegt hätte und Goerdeler und dessen Freunde noch am Leben wären. Gerstenmaiers eigene Antwort: »Ich wage nicht zu sagen, wie es um Deutschland heute innerlich bestellt wäre, wie seine Verfassung aussähe und was es mit der Teilung Deutschlands auf sich hätte...« Gerstenmaier glaubt aber sicher zu sein, daß Deutschlands Nachkriegsentwicklung weniger durch den »Rückgriff auf vergangene politische Organisationsformen« bestimmt worden wäre - sondern durch »mehr Großzügigkeit und mehr große Gesinnung«. * Eugen Gerstenmaier: »Neuer Nationalismus?«. Deutsche Verlags-Anstalt, Stuttgart; etwa 120 Seiten; 9,50 Mark. Kronprinz Wilhelm Prinz Louis Ferdinand Beck Staatschef-Kandidaten der 20.-Juli-Verschwörer: Patrioten oder Nationalisten? Verschwörer-Ansprüche Togo (1914), Südtirol (1921): Hoffnung auf Lebensraum... Goerdeler Leuschner von Hassell Regierungs-Kandidaten der 20.-Juli-Verschwörer: Reformer oder Reaktionäre? ... an fast allen Grenzen: Verschwörer-Ansprüche Österreich (1938), Elsaß (1940) Verschwörer Popitz (2. v. r.), Göring (l.)*, 1937: Judenstaat in Kanada? Verschwörer Goerdeler, Hitler (1933): »Nur ganz offen sprechen!« * Mit (von links) Reichserziehungsminister Rust, Reichsinnenminister Frick."
"75","0.5","0.7972812056541443","0.5","-0.2972812056541443","Horst Siebecke: »Hitlerjugend«.","1965-03-23","1965","13","","['Auswahl']","","https://www.spiegel.de/kultur/horst-siebecke-hitlerjugend-a-8f299290-0002-0001-0000-000046169947?context=issue","","1963-1967","Score: 5.0/10 - Der Artikel bietet Einblicke in die NS-Erziehungsideologie und die Rolle der Hitlerjugend, was für die Aufarbeitung der NS-Vergangenheit relevant ist. Allerdings fehlt eine tiefere Analyse der langfristigen Auswirkungen oder der Entnazifizierung.","Die Guttural-Stakkati des NS-Diktators und das rhetorische Delirium des Hitler-Schulen-Kontrolleurs Ley geben ein Erinnerungsbild vom nationalsozialistischen Erziehungswesen: »Eine gewalttätige, herri...","549","Die Guttural-Stakkati des NS-Diktators und das rhetorische Delirium des Hitler-Schulen-Kontrolleurs Ley geben ein Erinnerungsbild vom nationalsozialistischen Erziehungswesen: »Eine gewalttätige, herrische, unerschrockene, grausame Jugend will ich. Es darf nichts Schwaches und Zärtliches an ihr sein« (Hitler). Protzige Eidesformeln, Halbwüchsigen-Exzesse auf Parteitreffen und in Flakstellungen belegen, wie nahe Großdeutschland dem NS-Jugendideal war. Horst Siebeckes sachliche Kommentare binden 44 Tondokumente. (Ariola-Athena 70060 KW; 21 Mark.)"
"76","0.5","0.7682226896286011","0.5","-0.2682226896286011","Mißdeutungen befürchtet","1965-07-20","1965","30","","['20. Juli']","","https://www.spiegel.de/politik/missdeutungen-befuerchtet-a-73e6cfe0-0002-0001-0000-000046273398?context=issue","","1963-1967","Score: 5.0/10 - Der Text diskutiert die komplexe politische Gedankenwelt des deutschen Widerstands, was für die historische Aufarbeitung relevant ist, aber nicht im Fokus steht.","Sie waren gesetzestreue Konservative, Liberale oder Sozialdemokraten. Doch wollten sie das Staatsoberhaupt töten. Viele von ihnen waren Antisemiten, doch versuchten sie, die Juden vor NS-Verfolgungen ...","1051","Sie waren gesetzestreue Konservative, Liberale oder Sozialdemokraten. Doch wollten sie das Staatsoberhaupt töten. Viele von ihnen waren Antisemiten, doch versuchten sie, die Juden vor NS-Verfolgungen zu schützen. Sie wollten den Zweiten Weltkrieg verhindern, doch strebten sie danach, Deutschland fast an allen Grenzen zu vergrößern. Sie glaubten, daß die parlamentarische Demokratie sich für die Deutschen nicht eigne, doch opferten sie ihr Leben im Kampf gegen den Diktator Hitler. Die politische Gedankenwelt der deutschen Widerstandsbewegung, die vor 21 Jahren mit dem Attentat des Grafen von Stauffeenberg auf Hitler kulminierte, fügt sich nicht in die Schablonen der politischen Betrachtungsweise von heute. Gleichwohl meint Eugen Gerstenmaier, einst Widerständler unter dem Decknamen »Roggenmüller«, in seinem Buch »Neuer Nationalismus?""*, der 20. Juli habe »einen wesentlichen Beitrag geleistet für die Läuterung und neue Orientierung des deutschen Nationalbewußtseins«. Der heutige Bundestagspräsident leugnet nicht das Riskante seiner These."
"77","0.5","0.764716625213623","0.5","-0.26471662521362305","»Mit festem Schritt ins Neue Reich«","1965-02-23","1965","9","","","","https://www.spiegel.de/politik/mit-festem-schritt-ins-neue-reich-a-4310591b-0002-0001-0000-000046169575?context=issue","","1963-1967","Score: 5.0/10 - Der Text beschreibt die Beziehung zwischen katholischen Organisationen und dem NS-Regime, was für die historische Aufarbeitung relevant ist, aber nicht im Fokus steht.","Sie erklärten: »Unsere katholischen Organisationen stehen auf dem Boden des jetzigen Staates und beteiligen sich an der nationalen Erneuerung des Volkes, auch wenn sie sich Organen der NSDAP nicht unt...","1381","Sie erklärten: »Unsere katholischen Organisationen stehen auf dem Boden des jetzigen Staates und beteiligen sich an der nationalen Erneuerung des Volkes, auch wenn sie sich Organen der NSDAP nicht unterstellen. Die Reichsregierung hat unsern katholischen Organisationen und Einrichtungen ihre Selbständigkeit zugesagt.« In einer weiteren Bemühung, dieser Tendenz entgegenzuwirken, schlug der geistliche Berater des Cartellverbandes der katholischen deutschen Studentenverbindungen, Kardinal Faulhaber, vor, die Fuhrung aller katholischen Verbände fortan Geistlichen zu übertragen, die jeweils von den Bischöfen zu ernennen seien. Sonst, so warnte er, bestehe die Gefahr, besonders im Falle der katholischen Universitätsverbindungen, »daß diese katholischen Verbände ganz zerfließen«. Die Zukunft der katholischen Organisationen war trotz wiederholter Zusicherungen ernsthaft in Frage gestellt. Die Auflösung sozialistischer Gewerkschaften, die am 2. Mai vollzogen war, und die Beschlagnahme des Eigentums der Sozialdemokratischen Partei am 10. Mai waren unheilvolle Vorzeichen, die darauf hindeuteten, daß das Regime nicht die Absicht hatte, seine Unter, drückungsmaßnahmen auf die Kommunisten zu beschränken. Die Gleichschaltung der Bürokratie, des Rechtswesens, der Institutionen für Erziehung und Kultur und der Presse schritt zügig voran. Druck wurde an allen Fronten ausgeübt."
"78","0.5","0.7601199150085449","0.5","-0.2601199150085449","Briefe","1965-05-11","1965","20","","","","https://www.spiegel.de/politik/zitatenschatz-a-411e3cfe-0002-0001-0000-000046272583?context=issue","","1963-1967","Score: 5.0/10 - Der Text reflektiert die politische Haltung von Sozialdemokraten während der NS-Zeit, was für die historische Aufarbeitung relevant ist, aber nicht im Fokus steht.","Will er glauben machen, der württembergische SPD-Vorstand habe mit dem von mir zitierten Beschluß vom 10. Mai 1933 den Nationalsozialismus nicht gedeckt? Ich weiß, daß viele Sozialdemokraten ebenso wi...","1130","Will er glauben machen, der württembergische SPD-Vorstand habe mit dem von mir zitierten Beschluß vom 10. Mai 1933 den Nationalsozialismus nicht gedeckt? Ich weiß, daß viele Sozialdemokraten ebenso wie Vertreter beider Kirchen dem Nationalsozialismus widerstanden haben und - andererseits - daß es in allen politischen und weltanschaulichen Lagern Versager gegeben hat. Mit meiner am 7. April abgedruckten SPIEGEL -Zuschrift wollte ich nur die Einseitigkeit der SPIEGEL-Serie monieren. Da die drei von mir gebrachten Beispiele Professor Dr. Preller von dieser Einseitigkeit offenbar noch nicht überzeugt haben, mag auch das folgende Zitat zur Rechtfertigung meiner Auffassung dienen. Es stammt aus einer Schrift, die ein früherer Parteifreund Professor Dr. Prellers, der langjährige preußische Innenminister Carl Severing, im Jahre 1933 verfaßt hat: Als Deutscher bin ich mir und meiner Politik treu geblieben und habe auf diese Weise meinen Weg zu Hitler gefunden. Am 20. Juli 1932 habe ich mich der Gewalt unterworfen, jetzt aber folge ich der Stimme meines deutschen Herzens. Meinerzhagen (Westf.) DR. MANFRED LUDA CDU-MdB Luda"
"79","0.5","0.7574747204780579","0.5","-0.25747472047805786","WAS HITLER DEN DEUTSCHEN BEDEUTET","1966-03-13","1966","12","","","","https://www.spiegel.de/politik/was-hitler-den-deutschen-bedeutet-a-3013ca30-0002-0001-0000-000046266056?context=issue","","1963-1967","Score: 5.0/10 - Der Artikel reflektiert über die Wahrnehmung des Nationalsozialismus und die historische Entwicklung Deutschlands. Es gibt einen gewissen Bezug zur gesellschaftlichen Auseinandersetzung mit der NS-Vergangenheit.","Deutsche 1936: »Die NS-Zeit war keine unglückselige Episode ... Deutschland-Kritiker Lukács ... sondern zwangsläufige Folge ... ... einer abnormen Entwicklung"": Deutsche 1966 Hinrichtung Karls I. von ...","1080","Deutsche 1936: »Die NS-Zeit war keine unglückselige Episode ... Deutschland-Kritiker Lukács ... sondern zwangsläufige Folge ... ... einer abnormen Entwicklung"": Deutsche 1966 Hinrichtung Karls I. von England (1649), Ludwigs XVI. von Frankreich (1793): »Das nationale Unglück Deutschlands ist ... Kaiser Wilhelm II. ... daß nie ein Hohenzoller geköpft wurde« Reichs-Feind Marx »Eines Morgens... Reichs-Gründer Bismarck ... auf dem Niveau des Verfalls« Feinde Hitler, Goerdeler »Zweideutigkeit und Zwiespältigkeit« Freunde Dulles, Adenauer »Neuer Imperialismus« Bundeswehr-Soldaten: »Panische Angst vor atomarer Mitbestimmung.. ... und nichts dergleichen bei der Force de frappe"": Französischer Bomber Gestürzter Strauß »Morgen vielleicht wieder Minister« Gestürzter Profumo »Rettungslos in der Versenkung« Französische Literaten Voltaire, Zola, Sartre: »Wir stehen vor einer Welle... ... Erweckung erstrebender Literatur"": Deutsche Literaten Hochhuth, Böll, Weiss DDR-Soldaten: »Deutschland hat seit hundert Jahren ... ... politisch-moralisch dahinvegetiert"": SPIEGEL-Demonstranten"
"80","0.5","0.7561849355697632","0.5","-0.2561849355697632","Rechts ab zum Vaterland","1967-05-07","1967","20","","","","https://www.spiegel.de/politik/rechts-ab-zum-vaterland-a-e00f2b05-0002-0001-0000-000046265087?context=issue","","1963-1967","Score: 5.0/10 - Der Artikel diskutiert nationalistische Tendenzen in der BRD und die Wahrnehmung der NS-Vergangenheit, was einen gewissen Bezug zur Forschungsfrage hat.","Ja, daß er sogar die Fürsorge Frankreichs für das verlorene Algerien verbürgte. Wo es um deutsche Grenzträume geht, wünschen sie nicht Positionen der Vernunft zu beziehen; vielmehr sollen, alles in al...","1913","Ja, daß er sogar die Fürsorge Frankreichs für das verlorene Algerien verbürgte. Wo es um deutsche Grenzträume geht, wünschen sie nicht Positionen der Vernunft zu beziehen; vielmehr sollen, alles in allem, noch stärker als bisher Gefühle den politischen Verstand umwölken. An diesem nationalen Aufbruch der Mitte ist -- wie bei der NPD -- bisher nur eines außer Frage: daß er innenpolitisch etwas mit Ordnung und Unterordnung zu tun hat. Gerstenmaler sagt es: »Ein Volk in unserer Lage, mit unserer Geschichte und Veranlagung braucht einfach den Geist der Hingabe, des Opfermutes, der Ehrerbietung und auch des Gehorsames.« Während ein nationalliberaler Romantiker wie der Bundestags-Vizepräsident Thomas Dehler den Fernsehzuschauern ein anständiges patriotisches Selbstbewußtsein an Erfahrungen einer Rußland-Reise begreiflich machte (""Überall Respekt vor den Deutschen ... der Glaube, die Deutschen bedeuten etwas""), war der pragmatische und gar nicht romantische Machtmensch Franz-Josef Strauß bereits dabei, ganz andere nationalistische Emotionen in der bayerischen Masse aufzustacheln. Zwar empfindet er selbst »den Nationalismus als den Totengräber Europas«. Findet, daß man »bestimmte Worte wie Vaterland, Nation, Opfergeist oder das sehr ambivalente Wort Patriotismus mit großer Vorsicht« gebrauchen sollte. Doch darauf, aus dem deutschen Underdog-Komplex in seinen Wählern einen Tiger zu machen, wünschte er nicht zu verzichten. Auf dem Parteitag der CSU im Frühjahr 1965 zeigte er sich wild entschlossen, das noch etwas schwächliche nationale Herdengefühl durch ein Wutgeschnaube künstlich zu beatmen. Die Untaten Hitlers und Himmlers, rief er, seien dem deutschen Volk »höchstens gerüchtweise bekanntgewesen«, dagegen sei »in der Tschechoslowakei und in Serbien das Foltern, Erschlagen, bei lebendigem Leibe Verbrennen von Deutschen 1945 ein am hellichten Tage ... praktiziertes Volksvergnügen« gewesen."
"81","0.9","0.7906838059425354","0.9","0.10931619405746462","»WAS MUSSTE DENN DA WIEDERGUTGEMACHT WERDEN?«","1969-01-19","1969","4","","","","https://www.spiegel.de/politik/was-musste-denn-da-wiedergutgemacht-werden-a-7636583b-0002-0001-0000-000045849640?context=issue","","1968-1972","Score: 9.0/10 - Der Text behandelt die Problematik der Wiedergutmachung für Nazi-Opfer und die Ungleichheiten in der Behandlung von Opfern und Tätern nach 1945. Dies ist direkt relevant für die Aufarbeitung des Nationalsozialismus und die gesellschaftliche Auseinandersetzung mit der NS-Vergangenheit.","National-Zeitung Der Ausgang des Verfahrens kann manchen, der zu den Opfern der Nazis gehört, vor die Frage stellen, ob in der Wiedergutmachung des von den Nazis begangenen Unrechts mit gleichen Ellen...","1050","National-Zeitung Der Ausgang des Verfahrens kann manchen, der zu den Opfern der Nazis gehört, vor die Frage stellen, ob in der Wiedergutmachung des von den Nazis begangenen Unrechts mit gleichen Ellen gemessen wird. Ungewöhnlich erscheint, daß Gerstenmaier auch die Zeit nach 1945 angerechnet wurde, obwohl es seine freie Entscheidung war, sich nicht um einen Lehrauftrag zu bewerben. Vergleicht man Gerstenmaiers durchgesetzte Forderungen mit denen vieler Juden im Rahmen der individuellen Wiedergutmachung, wird das spürbare Unbehagen über das Exempel, das der Bundestagspräsident durchgesetzt hat noch verständlicher DAGENS NYHETER Der Präsident des westdeutschen Bundestages, Eugen Gerstenmaler, hat dem Bundestag und der Wiedergutmachung an Nazi-Opfer wahrlich einen groben, schlechten Dienst erwiesen ... Es gibt unzählige Beweise dafür, wie schwer den vielen Opfern des Dritten Reichs die Beweislast gemacht wird, wenn es um die Wiedergutmachung geht, die dennoch für diejenigen, denen wirklich arg mitgespielt wurde, nur symbolisch sein kann."
"82","0.9","0.7532899975776672","0.9","0.14671000242233279","WER EIGENHÄNDIG TÖTETE, WAR KEIN JURIST","1968-09-15","1968","38","","","","https://www.spiegel.de/politik/wer-eigenhaendig-toetete-war-kein-jurist-a-56cf070e-0002-0001-0000-000045953973?context=issue","","1968-1972","Score: 9.0/10 - Der Text behandelt die juristische Aufarbeitung von NS-Verbrechen und die Herausforderungen der Verjährung. Dies ist außergewöhnlich relevant für die Forschungsfrage, da es um die rechtliche und gesellschaftliche Auseinandersetzung mit NS-Verbrechen geht.","Und es ist auch nicht mehr statthaft, die Widersprüche allein daraus abzuleiten, daß manche Gerichte vielleicht um jeden Preis die mildeste Lösung anstrebten. Der Bundesgerichtshof, die Revisionsinsta...","1389","Und es ist auch nicht mehr statthaft, die Widersprüche allein daraus abzuleiten, daß manche Gerichte vielleicht um jeden Preis die mildeste Lösung anstrebten. Der Bundesgerichtshof, die Revisionsinstanz, steuert die Widersprüche nicht mehr schnell genug aus, bedrängt vom Umfang der Revisionen in NS-Sachen. Die -- für grundsätzliche Fragen -- bedeutsame Revision des Urteils im ersten Auschwitz-Prozeß, das 1965 erging, wird vielleicht Ende dieses Jahres verhandelt werden. Das von Einzelfragen berstende Thema »NS-Verbrechen« ist von 1966 bis heute auf die Frage zusammengeschnurrt, ob die Verjährung für Mord aufgehoben werden soll oder nicht. Der verhängnisvollen Reduzierung auf diese Frage müßte sich der Juristentag widersetzen. 1966 sollte in Essen »der Öffentlichkeit im In- und Ausland gezeigt werden, daß sich der deutsche Juristenstand dieser Aufgabe stellt«. Es ist angesichts der offenbar allein verbliebenen politischen Rücksicht auf das Ausland daran zu erinnern, daß die Rechtsprechung in NS-Sachen das Vertrauen der Bundesrepublik zu den Juristen der Bundesrepublik ruiniert. Es ist notwendig, einer Entwicklung zu begegnen, die bereits das Gefühl geschaffen hat, in NS-Sachen sei alles Lotterie. Der Deutsche Juristentag ist ein eingetragener Verein, der einmal die »moralische Anstalt des ganzen Juristenstandes« genannt worden ist. Er zitiert diese stolze Formel gern."
